date,open,close,high,low,volume,amount
2019-12-13,1614.43,1621.4,1622.47,1611.36,30065712,28208303360.0
2019-12-16,1625.51,1637.84,1637.93,1620.97,27136545,25596958976.0
2019-12-17,1639.17,1654.03,1662.23,1633.35,36670115,30814636032.0
2019-12-18,1655.63,1649.09,1660.55,1646.3,28594366,26136156416.0
2019-12-19,1652.93,1654.7,1657.97,1649.74,24483644,22812557312.0
2019-12-20,1655.76,1642.54,1659.84,1642.3,23057961,20671028224.0
2019-12-23,1641.01,1625.36,1650.75,1624.12,24258124,22294887936.0
2019-12-24,1626.63,1641.39,1642.69,1626.63,16290137,15891964928.0
2019-12-25,1640.41,1647.96,1652.41,1639.0,18557025,18720022272.0
2019-12-26,1648.83,1665.87,1665.87,1648.57,20483602,18742924032.0
2019-12-27,1666.13,1664.0,1677.74,1662.47,27708933,23026306816.0
2019-12-30,1663.84,1682.81,1684.16,1661.11,28246352,24923030784.0
2019-12-31,1682.69,1701.71,1701.71,1680.96,28723046,27662364928.0
2020-01-02,1715.34,1735.56,1742.31,1715.2,45557220,40597347072.0
2020-01-03,1741.78,1735.71,1743.9,1729.6,35818741,34219469568.0
2020-01-06,1726.83,1728.3,1749.78,1715.4,46395983,42019058688.0
2020-01-07,1727.87,1730.3,1735.5,1719.02,33989170,30490566400.0
2020-01-08,1726.83,1707.34,1726.83,1701.57,37761007,33066479360.0
2020-01-09,1717.06,1722.72,1722.72,1713.38,30655900,29373521408.0
2020-01-10,1726.15,1718.12,1727.91,1709.16,25507583,25233215744.0
2020-01-13,1717.97,1725.06,1725.06,1705.72,27147931,27466516224.0
2020-01-14,1728.07,1718.39,1732.06,1717.42,27468425,27482863360.0
2020-01-15,1716.8,1702.43,1716.8,1695.43,23515949,22763578112.0
2020-01-16,1704.56,1692.78,1706.62,1691.13,23345425,24506872064.0
2020-01-17,1696.97,1691.98,1703.11,1687.62,23805160,26208712960.0
2020-01-20,1692.04,1709.48,1709.48,1687.46,26509253,28933026816.0
2020-01-21,1703.48,1671.23,1703.48,1670.85,30419391,30550057728.0
2020-01-22,1663.31,1679.92,1683.61,1647.47,26312403,27958491136.0
2020-01-23,1666.7,1624.38,1669.63,1613.35,37186326,36620134144.0
2020-02-03,1465.53,1476.67,1485.38,1465.53,37713744,34658288128.0
2020-02-04,1434.61,1500.48,1504.32,1434.61,51105572,42505321984.0
2020-02-05,1506.74,1518.03,1540.84,1501.1,39938005,36093573376.0
2020-02-06,1527.39,1545.17,1550.94,1509.31,35655667,30517208576.0
2020-02-07,1537.92,1547.22,1547.51,1524.78,31983673,31478458624.0
2020-02-10,1539.06,1579.07,1579.81,1534.05,35459893,35505355008.0
2020-02-11,1579.65,1585.95,1594.37,1572.91,34004122,30877511680.0
2020-02-12,1581.89,1596.63,1596.63,1578.37,26575762,26777954304.0
2020-02-13,1595.68,1590.43,1609.95,1584.86,30426650,30053805312.0
2020-02-14,1586.29,1597.97,1599.29,1585.77,27831270,28404243456.0
2020-02-17,1600.61,1639.98,1639.98,1600.57,37018559,38183154432.0
2020-02-18,1639.02,1633.55,1641.98,1616.59,35226601,35543279872.0
2020-02-19,1629.73,1624.18,1641.2,1623.0,33972064,34364440832.0
2020-02-20,1629.41,1649.78,1650.71,1620.96,38948975,36246626816.0
2020-02-21,1646.29,1655.05,1666.18,1642.56,38350603,38993893376.0
2020-02-24,1652.55,1651.65,1656.48,1636.23,43731246,44186202624.0
2020-02-25,1622.08,1635.53,1636.95,1590.27,51486620,56319303168.0
2020-02-26,1612.4,1648.35,1672.95,1609.18,72658757,65673495296.0
2020-02-27,1652.62,1656.68,1673.73,1647.0,53034035,52196485888.0
2020-02-28,1613.57,1608.58,1648.54,1601.93,62301627,55240229632.0
2020-03-02,1624.69,1706.93,1711.01,1624.69,72886200,69767159808.0
2020-03-03,1741.33,1699.01,1745.2,1685.86,76126720,73421545472.0
2020-03-04,1683.88,1709.22,1710.25,1679.09,53153859,50317883136.0
2020-03-05,1728.17,1732.14,1734.61,1716.76,63668388,57037420288.0
2020-03-06,1711.46,1700.04,1717.44,1696.47,50022446,44431568384.0
2020-03-09,1672.6,1658.24,1682.09,1655.95,63856018,54811257088.0
2020-03-10,1638.64,1694.82,1698.25,1629.17,60915602,59000206080.0
2020-03-11,1701.73,1678.28,1714.71,1678.28,54790738,57916048896.0
2020-03-12,1655.6,1648.99,1663.58,1636.22,48238397,47874477312.0
2020-03-13,1574.94,1630.39,1652.16,1572.41,56875653,54100654848.0
2020-03-16,1634.78,1564.86,1635.65,1562.41,55111043,58072676096.0
2020-03-17,1572.67,1563.83,1588.12,1514.78,49460042,51896844544.0
2020-03-18,1572.72,1532.85,1588.62,1532.85,48781847,50282487040.0
2020-03-19,1528.32,1522.69,1543.17,1484.77,49168110,50437258240.0
2020-03-20,1537.57,1547.09,1550.69,1518.85,39815335,40875286272.0
2020-03-23,1503.39,1501.45,1532.56,1496.82,37296356,35876367360.0
2020-03-24,1527.56,1530.53,1539.58,1496.7,37405409,38012256768.0
2020-03-25,1566.26,1562.67,1568.14,1543.17,42344137,41431858432.0
2020-03-26,1549.59,1535.27,1554.81,1533.9,31466647,28460539392.0
2020-03-27,1552.83,1555.13,1572.94,1540.95,44150956,37212169984.0
2020-03-30,1533.99,1545.08,1555.47,1526.92,40888244,35600994560.0
2020-03-31,1557.21,1533.38,1557.89,1532.21,38774072,32101821184.0
2020-04-01,1528.41,1523.07,1549.51,1521.39,34986329,31650314496.0
2020-04-02,1514.43,1548.95,1548.95,1510.96,36240434,31846526976.0
2020-04-03,1543.49,1531.8,1545.47,1527.75,31320410,29068979200.0
2020-04-07,1559.29,1577.58,1581.21,1555.78,43505825,40488883456.0
2020-04-08,1567.32,1577.37,1583.95,1563.41,35526788,31906356480.0
2020-04-09,1584.46,1580.13,1588.0,1577.38,28424900,26053076736.0
2020-04-10,1580.68,1564.24,1584.82,1556.43,32103785,30753661696.0
2020-04-13,1558.34,1566.65,1574.58,1551.84,27063492,25938795008.0
2020-04-14,1569.72,1584.42,1584.51,1567.54,29035286,27734323200.0
2020-04-15,1584.13,1569.19,1584.13,1566.44,30118379,28850220288.0
2020-04-16,1559.16,1571.73,1575.08,1558.3,27559441,25662993664.0
2020-04-17,1584.47,1589.21,1600.45,1581.82,42668116,39926977280.0
2020-04-20,1596.69,1601.11,1607.47,1595.17,35146985,33507699456.0
2020-04-21,1594.15,1588.59,1594.3,1572.07,36344027,32543370752.0
2020-04-22,1577.11,1591.28,1591.51,1573.69,28465688,25017249792.0
2020-04-23,1595.37,1580.14,1595.46,1579.51,33842174,29098272256.0
2020-04-24,1579.29,1559.99,1581.76,1556.94,29458565,25929659136.0
2020-04-27,1565.26,1560.13,1574.86,1559.66,25806376,23175333120.0
2020-04-28,1561.01,1545.89,1562.17,1515.22,34355404,28021421056.0
2020-04-29,1539.41,1551.24,1554.92,1538.55,24975820,21742299392.0
2020-04-30,1559.95,1581.92,1585.43,1559.95,34923143,32690492928.0
2020-05-06,1571.43,1598.43,1599.12,1571.43,42415145,41157816064.0
2020-05-07,1600.41,1593.17,1603.35,1589.77,33548403,32754652160.0
2020-05-08,1599.5,1603.76,1609.58,1596.0,31430204,31133103872.0
2020-05-11,1610.96,1619.91,1631.87,1610.96,39497070,39031921664.0
2020-05-12,1619.6,1608.81,1622.22,1596.07,32940466,31643126272.0
2020-05-13,1600.21,1604.1,1604.51,1593.5,26997465,25678303488.0
2020-05-14,1597.24,1583.49,1597.33,1583.06,26943820,28369544704.0
2020-05-15,1589.83,1580.47,1592.57,1578.43,25883022,27570207488.0
2020-05-18,1596.7,1584.05,1598.21,1580.78,35196093,34580094464.0
2020-05-19,1597.44,1594.39,1600.21,1589.53,29803044,30189458688.0
2020-05-20,1592.38,1580.23,1592.38,1575.03,30710425,29340447488.0
2020-05-21,1586.25,1559.84,1586.52,1556.49,31024890,29959734272.0
2020-05-22,1556.51,1531.64,1556.7,1524.8,30851336,27589788928.0
2020-05-25,1530.84,1521.9,1532.7,1516.92,24211089,22391516672.0
2020-05-26,1528.45,1535.32,1536.13,1525.43,23499279,21400536064.0
2020-05-27,1535.29,1523.81,1535.48,1519.6,28172524,22927230464.0
2020-05-28,1521.57,1520.74,1535.69,1507.76,25559539,22306435840.0
2020-05-29,1515.78,1516.96,1521.1,1509.59,26424910,22382845696.0
2020-06-01,1526.62,1554.5,1556.1,1526.62,33304104,31272864256.0
2020-06-02,1558.27,1564.62,1566.82,1551.92,30696623,28151409664.0
2020-06-03,1568.12,1561.24,1574.69,1560.62,30982933,30462761216.0
2020-06-04,1567.25,1552.73,1567.84,1548.19,22813118,21376046336.0
2020-06-05,1556.04,1557.18,1557.18,1543.69,24369410,21974739200.0
2020-06-08,1566.61,1567.23,1573.86,1564.76,35347730,30703382272.0
2020-06-09,1567.66,1574.6,1575.13,1561.54,29276437,25352282368.0
2020-06-10,1570.55,1566.15,1570.55,1559.85,28582385,24320107520.0
2020-06-11,1564.76,1552.71,1570.28,1548.06,31991529,28525448960.0
2020-06-12,1525.43,1548.55,1550.81,1523.19,35768973,29589945856.0
2020-06-15,1541.53,1530.12,1547.5,1530.12,25926251,33564559104.0
2020-06-16,1545.0,1554.01,1554.01,1541.63,26751959,36038686464.0
2020-06-17,1556.54,1553.49,1557.29,1544.92,25466554,35133741056.0
2020-06-18,1548.83,1554.9,1556.01,1541.67,28273972,36722952448.0
2020-06-19,1556.6,1571.47,1574.85,1556.42,26209868,38149214720.0
2020-06-22,1574.75,1561.6,1574.97,1558.28,29355735,39125218048.0
2020-06-23,1560.19,1557.13,1560.44,1549.96,23232452,33897604864.0
2020-06-24,1556.91,1565.92,1568.14,1556.91,20109482,34602557184.0
2020-06-29,1558.91,1555.31,1561.41,1549.1,22966688,33749751296.0
2020-06-30,1563.16,1568.57,1576.24,1562.68,19888432,30734296576.0
2020-07-01,1572.68,1598.44,1598.58,1568.77,33914984,48325099008.0
2020-07-02,1596.17,1623.18,1624.56,1596.1,44718085,56798764288.0
2020-07-03,1626.18,1640.06,1640.92,1626.1,48764652,55103437312.0
2020-07-06,1654.68,1707.54,1709.98,1654.68,77541386,84912705536.0
2020-07-07,1727.9,1713.29,1747.12,1713.29,76925512,88078024704.0
2020-07-08,1712.91,1731.11,1733.52,1694.93,65951585,72596951040.0
2020-07-09,1733.61,1775.97,1775.97,1732.12,66551363,84663709696.0
2020-07-10,1765.5,1736.95,1772.88,1732.5,60039314,73482743808.0
2020-07-13,1737.35,1781.38,1783.39,1736.16,64385185,77571866624.0
2020-07-14,1784.09,1758.15,1785.97,1731.98,58786660,73944420352.0
2020-07-15,1768.57,1743.16,1776.61,1733.26,52668700,71136247808.0
2020-07-16,1744.65,1674.79,1758.86,1671.71,50550536,67165804288.0
2020-07-17,1679.7,1697.71,1712.9,1673.53,37679988,50614278912.0
2020-07-20,1712.58,1766.33,1766.34,1704.24,52683249,72610459648.0
2020-07-21,1766.55,1766.82,1770.47,1752.76,41132078,55478487552.0
2020-07-22,1765.24,1767.74,1788.62,1756.54,41383739,54863042304.0
2020-07-23,1749.65,1764.28,1768.05,1719.51,43862963,58201653504.0
2020-07-24,1754.25,1688.57,1761.06,1680.12,42033477,57480491776.0
2020-07-27,1702.52,1700.09,1711.87,1684.19,31245383,45543599616.0
2020-07-28,1713.95,1707.75,1717.61,1696.52,28088346,39178050560.0
2020-07-29,1705.76,1756.25,1756.39,1703.3,33763705,47665425408.0
2020-07-30,1758.91,1746.77,1769.31,1744.2,30806406,44545876480.0
2020-07-31,1742.83,1754.09,1776.03,1729.49,31378112,44039139072.0
2020-08-03,1769.16,1791.19,1792.93,1769.16,41391587,56199094272.0
2020-08-04,1795.96,1795.37,1801.59,1781.19,46005545,61352174336.0
2020-08-05,1791.67,1794.23,1799.81,1773.8,34610509,49097731328.0
2020-08-06,1792.51,1776.46,1793.99,1758.08,35081547,48740268800.0
2020-08-07,1771.12,1770.44,1778.35,1742.94,35669052,51359595776.0
2020-08-10,1768.45,1785.43,1794.16,1755.79,45070067,53699806464.0
2020-08-11,1791.38,1763.51,1801.94,1761.91,42597712,50928037888.0
2020-08-12,1761.68,1750.78,1766.92,1721.31,43389233,54471610624.0
2020-08-13,1758.55,1751.2,1761.42,1746.81,29443521,37863769088.0
2020-08-14,1748.51,1770.21,1771.55,1741.52,28192762,37594490624.0
2020-08-17,1774.06,1802.13,1808.18,1767.8,43380833,54251875072.0
2020-08-18,1800.25,1800.73,1803.1,1788.41,35984772,47749196544.0
2020-08-19,1798.9,1780.89,1801.79,1779.14,38885819,49607483904.0
2020-08-20,1773.56,1756.1,1779.58,1751.12,31769548,42454973184.0
2020-08-21,1768.18,1760.51,1774.7,1748.42,26142613,38246701312.0
2020-08-24,1767.47,1780.71,1784.47,1765.76,27053833,41827224576.0
2020-08-25,1785.89,1778.48,1793.14,1773.64,26535567,38043122688.0
2020-08-26,1778.18,1754.56,1786.54,1746.76,27115444,37763574272.0
2020-08-27,1757.23,1757.87,1760.19,1740.97,22009230,32741381888.0
2020-08-28,1748.29,1786.33,1787.99,1746.97,26881838,41285323520.0
2020-08-31,1798.98,1773.98,1812.87,1773.94,34219681,46936749824.0
2020-09-01,1772.9,1782.31,1782.62,1768.59,23976117,33923175936.0
2020-09-02,1789.14,1783.73,1790.3,1764.45,27097967,38160212480.0
2020-09-03,1786.74,1774.99,1799.33,1770.88,27015176,39800707840.0
2020-09-04,1747.87,1751.83,1754.66,1738.68,21232827,32662494208.0
2020-09-07,1748.55,1710.82,1755.48,1707.78,26683257,39054383104.0
2020-09-08,1714.59,1723.22,1726.94,1701.47,23413119,32616478720.0
2020-09-09,1703.18,1680.8,1703.59,1673.95,32066295,37223158784.0
2020-09-10,1695.11,1670.88,1702.58,1666.2,29438015,32557431552.0
2020-09-11,1667.87,1680.85,1684.59,1660.5,20108620,24984328704.0
2020-09-14,1690.28,1697.54,1700.46,1686.78,19653105,27935029760.0
2020-09-15,1698.47,1725.89,1727.32,1695.78,21254570,29746220288.0
2020-09-16,1724.45,1716.41,1730.29,1709.42,21364146,29405142016.0
2020-09-17,1713.61,1721.88,1731.4,1706.91,21125892,32454934528.0
2020-09-18,1725.74,1746.66,1749.45,1723.04,33365942,39316545536.0
2020-09-21,1749.82,1737.17,1751.27,1734.73,24484788,30180723712.0
2020-09-22,1724.06,1716.45,1732.7,1711.35,21356295,27300245760.0
2020-09-23,1723.05,1724.59,1728.39,1716.7,17691126,23760387328.0
2020-09-24,1714.14,1694.87,1715.04,1690.85,20685228,25602253312.0
2020-09-25,1701.07,1686.18,1703.06,1680.29,16066478,21068793856.0
2020-09-28,1690.24,1685.02,1698.8,1683.45,15399783,21366288384.0
2020-09-29,1691.73,1699.05,1707.86,1690.29,15923730,22749558528.0
2020-09-30,1702.95,1698.75,1713.77,1690.8,16099309,23714630912.0
2020-10-09,1724.86,1732.98,1739.39,1724.86,19334436,29224005120.0
2020-10-12,1736.48,1772.72,1772.72,1734.98,26935391,39600834304.0
2020-10-13,1771.79,1780.82,1781.14,1761.45,18895564,31636589056.0
2020-10-14,1776.06,1773.98,1776.06,1767.81,20440378,31303323136.0
2020-10-15,1771.08,1767.02,1777.7,1763.59,18929644,28229650944.0
2020-10-16,1762.87,1758.61,1772.41,1750.65,19470953,25451448064.0
2020-10-19,1767.35,1747.38,1776.14,1744.46,21990518,28896236288.0
2020-10-20,1745.78,1759.59,1759.64,1743.08,16939294,23901870848.0
2020-10-21,1760.67,1755.9,1761.94,1745.22,18231939,25558713856.0
2020-10-22,1750.37,1747.04,1750.37,1733.56,16537399,24632756480.0
2020-10-23,1744.36,1718.81,1753.28,1715.36,21990847,28845515264.0
2020-10-26,1717.55,1737.07,1741.11,1702.81,24471545,32382105088.0
2020-10-27,1729.81,1741.13,1743.49,1726.0,20456646,30388532992.0
2020-10-28,1741.78,1753.38,1758.32,1735.48,21454497,33695843328.0
2020-10-29,1736.13,1780.31,1787.26,1734.22,21232702,33383556608.0
2020-10-30,1788.1,1748.58,1790.05,1743.08,29264617,40487149568.0
2020-11-02,1757.38,1775.07,1781.44,1757.38,31158568,42990053888.0
2020-11-03,1781.25,1785.23,1788.32,1768.16,27885424,38555026944.0
2020-11-04,1786.45,1806.37,1812.7,1781.71,23478299,36192154112.0
2020-11-05,1822.25,1832.86,1832.86,1812.06,29244218,44326883072.0
2020-11-06,1834.34,1848.99,1852.37,1824.25,34440079,48508267520.0
2020-11-09,1859.05,1875.67,1885.21,1859.05,43209480,59721222912.0
2020-11-10,1876.41,1855.97,1876.57,1847.06,41590120,55951569152.0
2020-11-11,1848.99,1853.44,1870.45,1843.1,50230886,58837053952.0
2020-11-12,1863.25,1861.24,1864.7,1849.89,33502905,41839844352.0
2020-11-13,1853.22,1849.5,1855.81,1835.43,30014290,39085179648.0
2020-11-16,1866.96,1874.56,1876.04,1846.97,38668185,49013589504.0
2020-11-17,1874.16,1877.21,1882.84,1867.27,40202172,53234739200.0
2020-11-18,1875.6,1863.17,1879.33,1853.65,38399960,48299425536.0
2020-11-19,1864.65,1887.23,1892.8,1858.03,30438869,42468107776.0
2020-11-20,1887.24,1893.88,1900.83,1881.19,33349642,42468226560.0
2020-11-23,1893.8,1919.66,1930.22,1890.07,50535690,58625843968.0
2020-11-24,1916.99,1904.87,1916.99,1896.18,35010212,46385467648.0
2020-11-25,1907.8,1867.36,1912.18,1867.36,39744652,48961097216.0
2020-11-26,1868.42,1859.67,1872.85,1839.07,29483251,39975993856.0
2020-11-27,1865.37,1882.2,1882.49,1860.09,30392679,38620474368.0
2020-11-30,1882.81,1869.02,1897.68,1867.39,46734013,53031900672.0
2020-12-01,1867.84,1899.52,1899.52,1865.85,38561124,48409506048.0
2020-12-02,1903.07,1907.62,1913.32,1895.42,39268283,47679256064.0
2020-12-03,1906.1,1895.25,1906.1,1886.47,32590140,42871026176.0
2020-12-04,1891.16,1896.87,1897.38,1878.1,27362776,36615819264.0
2020-12-07,1896.31,1881.55,1897.37,1879.95,28722225,37945609472.0
2020-12-08,1880.46,1870.42,1882.66,1864.63,25971929,37176625152.0
2020-12-09,1870.86,1835.11,1872.45,1835.11,24007301,33874956544.0
2020-12-10,1836.35,1848.53,1854.95,1834.75,22403809,31218987520.0
2020-12-11,1854.35,1836.21,1859.14,1819.95,30794695,40620816128.0
2020-12-14,1838.48,1848.96,1850.17,1828.93,22865748,54792380416.0
2020-12-15,1850.59,1864.59,1866.7,1843.11,23219595,56709374208.0
2020-12-16,1868.5,1862.81,1869.44,1860.96,22054197,53377881088.0
2020-12-17,1860.3,1870.23,1872.01,1847.66,24528669,53571895552.0
2020-12-18,1870.42,1875.65,1882.65,1865.48,30099336,56499092224.0
2020-12-21,1884.85,1911.1,1911.55,1875.62,30807043,70066966528.0
2020-12-22,1907.74,1883.76,1918.36,1881.52,33692893,74996883456.0
2020-12-23,1888.92,1907.54,1913.58,1887.06,29737800,71856906240.0
2020-12-24,1909.01,1904.09,1922.65,1897.55,24765126,55067995136.0
2020-12-25,1903.31,1934.52,1934.79,1897.01,26938241,61008919296.0
2020-12-28,1931.47,1926.7,1936.31,1915.21,29394203,67420389120.0
2020-12-29,1926.96,1918.61,1928.56,1904.29,27553473,66778144768.0
2020-12-30,1918.93,1941.19,1941.19,1917.55,25009319,61028150528.0
2020-12-31,1944.15,1971.52,1973.78,1944.15,27427132,68831711232.0
2021-01-04,1975.89,2023.42,2029.7,1975.89,39260095,98202742784.0
2021-01-05,2012.8,2075.38,2076.83,2006.06,44522084,107325906944.0
2021-01-06,2082.69,2097.57,2102.84,2069.52,43664205,102758002688.0
2021-01-07,2107.3,2144.03,2144.23,2101.22,44327590,106884071424.0
2021-01-08,2152.35,2138.57,2165.06,2114.75,42308086,112532496384.0
2021-01-11,2141.19,2124.34,2168.33,2106.87,46100541,119269105664.0
2021-01-12,2115.22,2173.21,2173.34,2110.51,41467533,100354035712.0
2021-01-13,2177.08,2170.27,2210.8,2156.89,61524355,126541860864.0
2021-01-14,2158.6,2131.53,2170.04,2126.09,58806415,118386655232.0
2021-01-15,2127.72,2124.93,2134.86,2085.82,43291451,95010381824.0
2021-01-18,2111.62,2151.51,2159.88,2097.42,38445562,88002465792.0
2021-01-19,2155.31,2109.94,2162.41,2102.76,37627914,88482541568.0
2021-01-20,2111.76,2142.36,2148.7,2108.38,32314792,79985410048.0
2021-01-21,2157.21,2193.44,2203.53,2156.5,40095221,104149979136.0
2021-01-22,2196.46,2219.84,2220.3,2186.1,41593680,112049475584.0
2021-01-25,2217.76,2236.74,2266.51,2206.92,44429187,125219258368.0
2021-01-26,2219.83,2188.91,2219.83,2184.78,36960074,103648694272.0
2021-01-27,2184.25,2230.4,2231.43,2158.18,37129238,103541239808.0
2021-01-28,2187.55,2137.75,2198.68,2132.54,38854638,101788295168.0
2021-01-29,2151.68,2130.65,2159.02,2099.72,37594316,103879254016.0
2021-02-01,2130.3,2160.71,2161.49,2120.78,34092087,90064384000.0
2021-02-02,2167.4,2197.38,2202.36,2152.87,34348993,94527623168.0
2021-02-03,2204.25,2184.11,2218.45,2181.89,37406479,102630322176.0
2021-02-04,2172.81,2177.21,2200.63,2148.28,37197088,95565701120.0
2021-02-05,2184.36,2172.38,2207.31,2167.82,34460539,98818101248.0
2021-02-08,2176.31,2213.44,2214.75,2150.5,30498959,89560879104.0
2021-02-09,2224.97,2279.13,2279.49,2215.67,33131424,97715748864.0
2021-02-10,2286.81,2325.45,2338.04,2272.61,32443716,97659432960.0
2021-02-18,2371.09,2299.16,2377.48,2286.69,38097932,112503296000.0
2021-02-19,2284.31,2297.25,2300.87,2242.9,51764559,119835713536.0
2021-02-22,2298.33,2227.82,2303.1,2227.82,62868178,144597114880.0
2021-02-23,2203.61,2209.96,2239.39,2198.83,46872092,103123996672.0
2021-02-24,2221.4,2166.15,2228.03,2143.71,47315743,116878815232.0
2021-02-25,2196.97,2179.19,2206.87,2167.48,47096957,93919993856.0
2021-02-26,2124.14,2144.17,2165.83,2114.43,40768830,93306138624.0
2021-03-01,2165.82,2196.0,2197.15,2153.92,38588151,91845144576.0
2021-03-02,2209.99,2182.68,2228.16,2164.85,39476479,93804875776.0
2021-03-03,2173.14,2192.59,2192.91,2158.62,38777847,85014720512.0
2021-03-04,2167.02,2107.19,2167.22,2097.8,44624466,103686127616.0
2021-03-05,2062.66,2100.65,2118.77,2059.49,41497710,90909753344.0
2021-03-08,2117.55,2024.05,2134.98,2023.16,43575050,102153035776.0
2021-03-09,2012.56,1970.28,2025.29,1946.56,47496548,103050399744.0
2021-03-10,2008.18,1990.48,2014.55,1977.31,34216183,77124190208.0
2021-03-11,1999.29,2040.72,2048.48,1996.62,37120243,79961989120.0
2021-03-12,2053.01,2053.05,2056.11,2027.05,45634307,85263605760.0
2021-03-15,2030.63,1992.5,2030.7,1975.05,44357755,85532106752.0
2021-03-16,1988.82,1992.05,2002.49,1963.43,36594007,74747924480.0
2021-03-17,1992.36,2007.78,2014.05,1966.58,31835428,65644840960.0
2021-03-18,2016.71,2024.38,2025.82,2009.93,29736242,61823281152.0
2021-03-19,1989.31,1976.75,2007.53,1964.78,35569849,71326597120.0
2021-03-22,1978.68,1996.01,2006.85,1970.53,35973992,65725021696.0
2021-03-23,1998.74,1972.87,2000.77,1955.85,34799249,67585018624.0
2021-03-24,1962.2,1935.04,1977.49,1930.6,35817488,64572429568.0
2021-03-25,1922.49,1937.57,1949.94,1916.25,27026865,51621108224.0
2021-03-26,1951.15,1984.12,1993.72,1949.99,31868739,68584254720.0
2021-03-29,1993.63,1992.47,2007.9,1975.11,31318255,63117656064.0
2021-03-30,1993.54,2027.34,2030.66,1985.86,30607233,70890348544.0
2021-03-31,2023.05,2017.12,2023.05,2000.65,38110656,70150696960.0
2021-04-01,2018.54,2036.18,2039.37,2016.47,34333272,59601735680.0
2021-04-02,2043.19,2047.34,2058.71,2035.53,29515647,57578385152.0
2021-04-06,2055.95,2047.37,2061.67,2034.86,26547296,57409294848.0
2021-04-07,2045.54,2031.59,2046.06,2012.04,29851995,58493211392.0
2021-04-08,2023.3,2036.16,2042.34,2012.36,30671817,54875306752.0
2021-04-09,2034.74,2002.83,2036.06,1995.88,26327613,54146326272.0
2021-04-12,2001.98,1948.1,2006.51,1942.83,31707768,63803550976.0
2021-04-13,1950.13,1950.59,1969.0,1944.69,26611357,50470350080.0
2021-04-14,1956.29,1972.57,1975.99,1955.6,22941513,46612861952.0
2021-04-15,1973.44,1981.13,1982.68,1957.78,24598163,53713054464.0
2021-04-16,1990.97,1983.13,1991.42,1965.57,25607502,51250042112.0
2021-04-19,1990.69,2040.57,2041.26,1986.51,32819852,70931738624.0
2021-04-20,2034.27,2048.85,2059.96,2030.39,29869892,68268337408.0
2021-04-21,2040.02,2036.86,2045.61,2021.61,23227447,53701764352.0
2021-04-22,2046.19,2038.27,2047.83,2021.02,24541993,55382795264.0
2021-04-23,2038.8,2065.61,2072.63,2037.39,29324118,68425127168.0
2021-04-26,2074.42,2047.25,2090.85,2044.46,33980488,79360004096.0
2021-04-27,2042.78,2046.71,2049.44,2026.81,28018763,60284891392.0
2021-04-28,2046.61,2060.3,2060.3,2035.1,25912263,58360166144.0
2021-04-29,2061.8,2059.02,2068.26,2042.32,28144175,64832460800.0
2021-04-30,2063.84,2061.83,2072.32,2046.65,33216375,75732447232.0
2021-05-06,2054.13,2046.29,2073.99,2032.73,31849913,73724211200.0
2021-05-07,2051.27,2014.98,2057.3,2014.93,34086839,72280592384.0
2021-05-10,2016.59,2019.29,2034.86,2000.3,32806081,68444818176.0
2021-05-11,2001.97,2007.24,2009.56,1966.8,30381828,60663887616.0
2021-05-12,1998.35,2020.77,2022.87,1995.0,24699546,51992884736.0
2021-05-13,1995.77,1987.12,2002.5,1982.97,27320129,57729144576.0
2021-05-14,1988.74,2016.73,2016.91,1971.67,28049585,59882711552.0
2021-05-17,2020.35,2061.89,2066.04,2020.08,30001434,72388771840.0
2021-05-18,2065.23,2054.4,2069.79,2045.43,21016900,47537774336.0
2021-05-19,2049.38,2047.47,2055.6,2038.36,23940723,50866152192.0
2021-05-20,2044.99,2047.71,2052.67,2033.57,28748686,63008791040.0
2021-05-21,2056.4,2040.48,2066.96,2032.31,23899236,58009559296.0
2021-05-24,2037.67,2037.91,2037.91,2009.05,25353571,59633154048.0
2021-05-25,2036.12,2071.59,2072.65,2030.01,30551289,73508159488.0
2021-05-26,2074.01,2073.44,2080.22,2068.71,28140996,66463770880.0
2021-05-27,2075.77,2086.3,2087.01,2067.42,27981778,70262112256.0
2021-05-28,2083.68,2066.59,2093.1,2056.88,28482294,70792282112.0
2021-05-31,2071.79,2078.19,2078.19,2054.42,28147488,72399867904.0
2021-06-01,2073.58,2082.97,2085.25,2051.69,30882692,71441612800.0
2021-06-02,2082.83,2055.91,2086.67,2047.26,26661320,66010062848.0
2021-06-03,2051.31,2026.96,2055.13,2026.45,27471482,65729980672.0
2021-06-04,2016.23,2028.09,2042.61,2005.9,26174674,60763722240.0
2021-06-07,2028.03,2024.11,2028.71,2009.82,25651242,59948456704.0
2021-06-08,2025.17,2017.0,2038.32,2006.48,23884834,56740324608.0
2021-06-09,2017.48,2018.63,2021.74,2007.15,21281833,49437960960.0
2021-06-10,2020.49,2038.78,2049.98,2017.36,27631565,75304968192.0
2021-06-11,2044.0,2035.61,2049.63,2024.42,34527377,86436487168.0
2021-06-15,2034.11,2018.41,2039.92,2007.43,33436600,87609548800.0
2021-06-16,2018.23,1982.41,2018.38,1980.42,29638934,76763566080.0
2021-06-17,1977.64,1984.09,1992.03,1975.16,28113448,65784635392.0
2021-06-18,1982.89,1983.41,1993.36,1966.92,30686668,87673094144.0
2021-06-21,1976.3,1978.27,1992.67,1960.98,31332743,88720314368.0
2021-06-22,1982.61,1995.08,1996.16,1976.68,31061598,84274757632.0
